bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H5151_006_0	2011	6	49722	816.0479	0.001519473	0.9955	0.993987365	811.1413	725.91	730.3	85.23	63.92	0	49722	47932	0.9955	0.9955	1790	0.9955		0	816.0479	812.3757	1	730.301	0.746	0.254	1	0.5307		N/A		0.4693	0.081968088	0.180366378	0.233	n/a	n/a	n/a	36213	0.7283094	"Wheeling, WV-OH"
H5151_802_0	2011	3	458	773.1168	0.003470039	0.7892	0.786461445	608.0266	597.68	759.96	10.35	7.76	0	458	442	0.7892	0.7892	16	0.7892		0	773.1168	610.1438	1	759.961	0.746	0.254	1	0.5307		N/A		0.4693	0.081895367	0.179761072	0.233	n/a	n/a	n/a	266	0.580786026	Not in a Metro Area
H5151_803_0	2011	3	22534	772.8579	0.003470039	0.7892	0.786461445	607.823	608.6	773.85	0	0	0.99	22534	22360	0.7892	0.7892	174	0.7892		0	772.8579	609.9395	1	773.8459	0.746	0.254	1	0.5307		N/A		0.4693	0.081898886	0.179789881	0.233	n/a	n/a	n/a	13090	0.580899973	Not in a Metro Area
H5162_001_0	2011	3	7865.011271	814.6674	0.0103	0.845466651	0.836758345	681.6798	585.15	699.31	96.53	72.4	0	7865.011271	7865.011271	0.845466651	0.845466651	0	0		0	814.6674	688.7741	1	699.3058	0.746	0.254	1	0.5307		N/A		0.4693	0.077905012	0.18590604	0.233	n/a	n/a	n/a	7865.011271	1	"Little Rock-North Little Rock-Conway, AR"
H5162_002_0	2011	5	7865.011271	814.6674	0.0103	0.845	0.8362965	681.3035	568.25	679.48	113.05	84.79	0	7865.011271	7865.011271	0.845	0.845	0	0		0	814.6674	688.394	1	679.4839	0.746	0.254	1	0.5307		N/A		0.4693	0.077905012	0.18590604	0.233	n/a	n/a	n/a	7865.011271	1	"Little Rock-North Little Rock-Conway, AR"
H5162_003_0	2011	3	3295.373097	815.0494	0.0103	0.865873119	0.856954626	698.4604	603.56	704.31	94.9	71.18	0	3295.373097	3295.373097	0.865873119	0.865873119	0	0		0	815.0494	705.7294	1	704.308	0.746	0.254	1	0.5307		N/A		0.4693	0.081063577	0.195888331	0.233	n/a	n/a	n/a	3295.373097	1	"Peoria, IL"
H5162_004_0	2011	5	3295.373097	815.0494	0.0103	0.860873119	0.852006126	694.4271	588.46	690.68	105.97	79.48	0	3295.373097	3295.373097	0.860873119	0.860873119	0	0		0	815.0494	701.6541	1	690.6758	0.746	0.254	1	0.5307		N/A		0.4693	0.081063577	0.195888331	0.233	n/a	n/a	n/a	3295.373097	1	"Peoria, IL"
H5162_005_0	2011	3	20727.84221	836.0613	0.0103	0.868036256	0.859095482	718.2565	614.47	715.25	103.79	77.84	0	20727.84221	20727.84221	0.868036256	0.868036256	0	0		0	836.0613	725.7316	1	715.2523	0.746	0.254	1	0.5307		N/A		0.4693	0.086024147	0.169496057	0.233	n/a	n/a	n/a	20727.84221	1	"Kansas City, MO-KS"
H5162_006_0	2011	5	20727.84221	836.0613	0.0103	0.859036256	0.850188182	710.8095	593.02	697.52	117.79	88.34	0	20727.84221	20727.84221	0.859036256	0.859036256	0	0		0	836.0613	718.207	1	697.5162	0.746	0.254	1	0.5307		N/A		0.4693	0.086024147	0.169496057	0.233	n/a	n/a	n/a	20727.84221	1	"Kansas City, MO-KS"
H5162_007_0	2011	3	2926.456796	814.57	0.0103	0.855044835	0.846237873	689.32	589.99	697.19	99.33	74.5	0	2926.456796	2926.456796	0.855044835	0.855044835	0	0		0	814.57	696.4939	1	697.1917	0.746	0.254	1	0.5307		N/A		0.4693	0.081118723	0.187907189	0.233	n/a	n/a	n/a	2926.456796	1	"Evansville, IN-KY"
H5162_008_0	2011	5	2926.456796	814.57	0.0103	0.845044835	0.836340873	681.2582	568.59	679.85	112.67	84.5	0	2926.456796	2926.456796	0.845044835	0.845044835	0	0		0	814.57	688.3482	1	679.8544	0.746	0.254	1	0.5307		N/A		0.4693	0.081118723	0.187907189	0.233	n/a	n/a	n/a	2926.456796	1	"Evansville, IN-KY"
H5162_009_0	2011	3	3144.227822	1102.66	0.0103	0.844616494	0.835916944	921.7322	783.5	937.29	138.23	103.67	0	3144.227822	3144.227822	0.844616494	0.844616494	0	0		0	1102.66	931.3248	1	937.2941	0.746	0.254	1	0.5307		N/A		0.4693	0.076656989	0.209376765	0.233	n/a	n/a	n/a	3144.227822	1	"New Orleans-Metairie-Kenner, LA"
H5162_010_0	2011	5	3144.227822	1102.66	0.0103	0.834616494	0.826019944	910.8192	761.47	921.85	149.35	112.01	0	3144.227822	3144.227822	0.834616494	0.834616494	0	0		0	1102.66	920.2982	1	921.8543	0.746	0.254	1	0.5307		N/A		0.4693	0.076656989	0.209376765	0.233	n/a	n/a	n/a	3144.227822	1	"New Orleans-Metairie-Kenner, LA"
H5162_011_0	2011	3	3456.140962	846.25	0.0103	0.877481405	0.868443346	734.9202	734.86	846.18	0.06	0.05	0	3456.140962	3456.140962	0.877481405	0.877481405	0	0		0	846.25	742.5686	1	846.1807	0.746	0.254	1	0.5307		N/A		0.4693	0.080820393	0.12715202	0.233	n/a	n/a	n/a	3456.140962	1	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5162_012_0	2011	5	3456.140962	846.25	0.0103	0.867481405	0.858546346	726.5448	718.42	836.79	8.12	6.09	0	3456.140962	3456.140962	0.867481405	0.867481405	0	0		0	846.25	734.1061	1	836.7865	0.746	0.254	1	0.5307		N/A		0.4693	0.080820393	0.12715202	0.233	n/a	n/a	n/a	3456.140962	1	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5162_013_0	2011	3	16277.11514	814.56	0.0103	0.874449396	0.865442567	704.9549	606.07	700.3	98.88	74.16	0	16277.11514	16277.11514	0.874449396	0.874449396	0	0		0	814.56	712.2915	1	700.3007	0.746	0.254	1	0.5307		N/A		0.4693	0.083599646	0.176885752	0.233	n/a	n/a	n/a	16277.11514	1	"St. Louis, MO-IL"
H5162_014_0	2011	5	16277.11514	814.56	0.0103	0.872449396	0.863463167	703.3426	589.44	682.65	113.9	85.43	0	16277.11514	16277.11514	0.872449396	0.872449396	0	0		0	814.56	710.6624	1	682.6464	0.746	0.254	1	0.5307		N/A		0.4693	0.083599646	0.176885752	0.233	n/a	n/a	n/a	16277.11514	1	"St. Louis, MO-IL"
H5162_801_0	2011	3	1400	846.0764	0.0103	0.839345798	0.830700536	702.8361	608.81	732.89	94.03	70.52	0	1400	1400	0.839345798	0.839345798	0	0		0	846.0764	710.1507	1	732.8875	0.746	0.254	1	0.5307		N/A		0.4693	0.081508791	0.179061408	0.233	n/a	n/a	n/a	400	0.285714286	n/a
H5162_802_0	2011	3	1400	846.0764	0.0103	0.839345798	0.830700536	702.8361	608.88	732.97	93.96	70.47	0	1400	1400	0.839345798	0.839345798	0	0		0	846.0764	710.1507	1	732.9717	0.746	0.254	1	0.5307		N/A		0.4693	0.081508791	0.179061408	0.233	n/a	n/a	n/a	400	0.285714286	n/a
H5206_002_0	2011	8	21949	737.225	0.0063	2.15488262	2.14130686	1578.625	1547.3	722.6	31.33	23.5	0	21949	0	0	2.15488262	21949	2.15488262		0	737.225	1588.6334	1	722.5961	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	17727	0.807644995	"Eau Claire, WI"
H5206_003_0	2011	9	380	814.7019	0.0063	2.15491	2.141334067	1744.549	1713.22	800.07	31.33	23.5	0	380	0	0	2.15491	380	2.15491		0	814.7019	1755.6094	1	800.0713	0.746	0.254	1	0.5307		N/A		0.4693	0.080820393	0.12715202	0.233	n/a	n/a	n/a	380	1	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5207_001_0	2011	7	3394	814.6132	0.004037013	2.546094927	2.535816309	2065.7094	2056.11	810.83	9.6	7.2	0	3394	43.82681352	2.546094927	2.546094927	3350.173186	2.546094927		0	814.6132	2074.0825	1	810.8277	0.746	0.254	1	0.5307		N/A		0.4693	0.078479118	0.154026126	0.233	n/a	n/a	n/a	1543	0.45462581	n/a
H5209_002_0	2011	8	10401	814.8	0.0106	2.476632415	2.450380112	1996.5697	1966.3	802.45	30.27	22.7	0	10401	0	0	2.476632415	10401	2.476632415		0	814.8	2017.9601	1	802.4469	0.746	0.254	1	0.5307		N/A		0.4693	0.07514738	0.142572166	0.233	n/a	n/a	n/a	10401	1	"Madison, WI"
H5211_001_0	2011	9	74041.46	738.9751	0.002251248	1.181692711	1.179032428	871.2756	837.26	710.12	34.02	25.52	0	74041.46	73711.04446	1.181692711	1.181692711	330.4155391	1.181692711		0	738.9751	873.2415	1	710.1247	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	51103.23447	0.690197552	Not in a Metro Area
H5211_002_0	2011	10	114498.96	738.9751	0.013025894	0.746019699	0.736302126	544.1089	459.9	624.61	84.21	63.16	0	114498.96	112942.2188	0.746019699	0.746019699	1556.74122	0.746019699		0	738.9751	551.29	1	624.6077	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	79026.90195	0.690197552	Not in a Metro Area
H5211_003_0	2011	9	55554.84	738.9751	0.009112408	0.805337585	0.79799902	589.7014	504.33	631.99	85.37	64.03	0	55554.84	55283.90821	0.805337585	0.805337585	270.93179	0.805337585		0	738.9751	595.1244	1	631.9933	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	38343.8146	0.690197552	Not in a Metro Area
H5211_004_0	2011	10	100810.74	738.9751	0.0101684	1.002522743	0.992328691	733.3062	722.84	728.43	10.47	7.85	0	100810.74	96649.5199	1.002522743	1.002522743	4161.220098	1.002522743		0	738.9751	740.8394	1	728.428	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	69579.32601	0.690197552	Not in a Metro Area
H5211_005_0	2011	12	55754.9	738.9751	0.013079206	1.121892177	1.107218719	818.2071	821.35	741.81	0	0	2.83	55754.9	54879.45505	1.121892177	1.121892177	875.444946	1.121892177		0	738.9751	829.0504	1	741.8137	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	38481.89552	0.690197552	Not in a Metro Area
H5211_006_0	2011	8	27386.1	738.9751	0.001621822	1.271352404	1.269290498	937.9741	918.15	723.36	19.82	14.87	0	27386.1	27296.59504	1.271352404	1.271352404	89.50496423	1.271352404		0	738.9751	939.4978	1	723.3569	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	18901.81919	0.690197552	Not in a Metro Area
H5214_003_0	2011	6	122936	825.9532	0.003593	0.860047	0.856956851	707.8063	677.15	790.18	30.66	23	0	122936	120186	0.854048	0.860047	2750	1.122227296		0	825.9532	710.3586	1	790.1798	0.746	0.254	1	0.5307		N/A		0.4693	0.079588951	0.169787541	0.233	n/a	n/a	n/a	122936	1	"Atlanta-Sandy Springs-Marietta, GA"
H5214_004_0	2011	5	29962	811.6032	0.003593	0.85503	0.851957877	691.4518	651.4	764.59	40.05	30.04	0	29962	29412	0.8504	0.85503	550	1.102625564		0	811.6032	693.9451	1	764.5918	0.746	0.254	1	0.5307		N/A		0.4693	0.076761598	0.190206806	0.233	n/a	n/a	n/a	28081	0.937220479	"Augusta-Richmond County, GA-SC"
H5214_008_0	2011	4	3444	745.2834	0.003593	0.850747	0.847690266	631.7695	585.63	690.85	46.14	34.61	0	3444	3378	0.848142	0.850747	66	0.984075636		0	745.2834	634.0476	1	690.8538	0.746	0.254	1	0.5307		N/A		0.4693	0.082006619	0.190342139	0.233	n/a	n/a	n/a	1972	0.572590012	Not in a Metro Area
H5214_009_0	2011	4	6912	785.4659	0.003593	0.911242	0.907967907	713.1778	647.05	712.64	66.13	49.6	0	6912	6654	0.906115	0.911242	258	1.043470907		0	785.4659	715.7495	1	712.6353	0.746	0.254	1	0.5307		N/A		0.4693	0.085017839	0.184606643	0.233	n/a	n/a	n/a	3844	0.556134259	"Columbus, GA-AL"
H5214_010_0	2011	6	2060	815.5455	0.003593	0.91125	0.907975879	740.4956	656.12	722.62	84.38	63.29	0	2060	1982	0.9083	0.91125	78	0.986210256		0	815.5455	743.1658	1	722.6183	0.746	0.254	1	0.5307		N/A		0.4693	0.085648799	0.183461094	0.233	n/a	n/a	n/a	2060	1	"Columbus, GA-AL"
H5214_011_0	2011	4	390	737.17	0.003593	0.795425	0.792567038	584.2566	547.85	691.23	36.41	27.31	0	390	384	0.790778	0.795425	6	1.092833		0	737.17	586.3634	1	691.2349	0.746	0.254	1	0.5307		N/A		0.4693	0.082006619	0.190342139	0.233	n/a	n/a	n/a	390	1	Not in a Metro Area
H5214_012_0	2011	4	4174	814.64	0.003593	0.918112	0.914813224	745.2434	670.26	732.67	74.98	56.24	0	4174	4108	0.9126	0.918112	66	1.261192242		0	814.64	747.9308	1	732.6741	0.746	0.254	1	0.5307		N/A		0.4693	0.082006619	0.190342139	0.233	n/a	n/a	n/a	4174	1	"Savannah, GA"
H5214_013_0	2011	4	1040	862.47	0.003593	0.799893	0.797018984	687.405	630.73	791.36	56.67	42.5	0	1040	1024	0.79522	0.799893	16	1.098965		0	862.47	689.8837	1	791.3613	0.746	0.254	1	0.5307		N/A		0.4693	0.082006619	0.190342139	0.233	n/a	n/a	n/a	1040	1	Not in a Metro Area
H5215_001_0	2011	5	57067.44927	782.4824	0.00704776	0.941357162	0.934722703	731.4041	649.2	694.54	82.2	61.65	0	57067.44927	56885.5937	0.941357162	0.941357162	181.8555641	0.941357162		0	782.4824	736.5954	1	694.5375	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	15192.20878	0.266214961	n/a
H5215_002_0	2011	7	138818.6585	782.4824	0.014908083	0.801635904	0.789685049	617.9147	548.82	694.99	69.09	51.82	0	138818.6585	137951.6107	0.801635904	0.801635904	867.0478225	0.801635904		0	782.4824	627.266	1	694.9859	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	36955.60376	0.266214961	n/a
H5215_005_0	2011	8	86342.0412	782.4824	0.014829326	1.122574555	1.105927532	865.3689	767.76	694.22	97.61	73.21	0	86342.0412	85614.50487	1.122574555	1.122574555	727.5363348	1.122574555		0	782.4824	878.3949	1	694.2227	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	22985.54313	0.266214961	n/a
H5215_006_0	2011	7	44078.53772	782.4824	0.003804601	1.233700972	1.229007232	961.6766	851.49	692.83	110.19	82.64	0	44078.53772	43794.49068	1.233700972	1.233700972	284.047046	1.233700972		0	782.4824	965.3493	1	692.8275	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	11734.3662	0.266214961	n/a
H5215_007_0	2011	8	11842.45943	782.6058	0.003431791	1.543013298	1.537717998	1203.4271	1100.18	715.46	103.25	77.44	0	11842.45943	1081.763121	1.543013298	1.543013298	10760.69631	1.543013298		0	782.6058	1207.5712	1	715.4628	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	3128.833454	0.264204701	n/a
H5215_008_0	2011	9	110822.8105	782.4824	0.01443373	0.639951139	0.630714257	493.5228	407.11	645.47	86.41	64.81	0	110822.8105	110473.9798	0.639951139	0.639951139	348.8307752	0.639951139		0	782.4824	500.7505	1	645.4745	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	29502.69018	0.266214961	n/a
H5215_806_0	2011	1	3600	782.4824	0	0.966424025	0.966424025	756.2098	691.72	715.75	64.49	48.37	0	3600	3600	0.966424025	0.966424025	0	0		0	782.4824	756.2098	1	715.7521	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	958.3738594	0.266214961	n/a
H5215_807_0	2011	1	3600	782.4824	0	0.966424025	0.966424025	756.2098	691.72	715.75	64.49	48.37	0	3600	3600	0.966424025	0.966424025	0	0		0	782.4824	756.2098	1	715.7521	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	958.3738594	0.266214961	n/a
H5215_808_0	2011	1	3600	782.4824	0	0.966424025	0.966424025	756.2098	691.72	715.75	64.49	48.37	0	3600	3600	0.966424025	0.966424025	0	0		0	782.4824	756.2098	1	715.7521	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	958.3738594	0.266214961	n/a
H5216_001_0	2011	9	20654	813.0558	0.0011	0.915154	0.914147331	743.2528	719.41	786.97	23.84	17.88	0	20654	20484	0.912503	0.915154	170	1.234583906		0	813.0558	744.0713	1	786.9738	0.746	0.254	1	0.5307		N/A		0.4693	0.077259234	0.153990351	0.233	n/a	n/a	n/a	13803	0.668296698	"Milwaukee-Waukesha-West Allis, WI"
H5216_003_0	2011	10	70801	771.8926	0.0011	0.762888	0.762048823	588.2199	533.43	699.99	54.79	41.09	0	70801	70568	0.762396	0.762888	233	0.911898541		0	771.8926	588.8676	1	699.9945	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	33160	0.468354967	n/a
H5216_006_0	2011	8	15998	772.342	0.0011	0.842003	0.841076797	649.599	606.44	721.03	43.16	32.37	0	15998	15877	0.837655	0.842003	121	1.412525281		0	772.342	650.3143	1	721.0281	0.746	0.254	1	0.5307		N/A		0.4693	0.07983867	0.147440348	0.233	n/a	n/a	n/a	7238	0.452431554	n/a
H5216_007_0	2011	8	21587	742.3104	0.0011	0.84022	0.839295758	623.018	595.69	709.75	27.33	20.5	0	21587	21333	0.835526	0.84022	254	1.234460559		0	742.3104	623.7041	1	709.7498	0.746	0.254	1	0.5307		N/A		0.4693	0.084083294	0.149944296	0.233	n/a	n/a	n/a	16455	0.762264326	Not in a Metro Area
H5253_004_0	2011	5	487655.4652	814.6676	0.001561574	0.834715574	0.833412103	678.9538	592.94	711.46	86.01	64.51	0	487655.4652	467982.7496	0.810570194	0.834715574	19672.7156	1.409095912		0	814.6676	680.0157	1	711.4608	0.746	0.254	1	0.5307		N/A		0.4693	0.076038442	0.153801909	0.233	n/a	n/a	n/a	447014.498	0.916660491	"Milwaukee-Waukesha-West Allis, WI"
H5253_007_0	2011	4	13702.14436	806.0489	0.000190888	2.179860923	2.179444814	1756.7391	1707.68	783.54	49.06	36.8	0	13702.14436	906.880794	1.902344506	2.179860923	12795.26357	2.199530257		0	806.0489	1757.0745	1	783.539	0.746	0.254	1	0.5307		N/A		0.4693	0.077726015	0.1533074	0.233	n/a	n/a	n/a	9685.998498	0.706896544	"Milwaukee-Waukesha-West Allis, WI"
H5253_011_0	2011	5	276279.7955	791.3258	0.001389362	0.726581408	0.725571923	574.1638	482.56	665.08	91.6	68.7	0	276279.7955	271847.8196	0.714831134	0.726581408	4431.975909	1.447317813		0	791.3258	574.9626	1	665.0753	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	116263.058	0.42081636	n/a
H5253_021_0	2011	3	18395.14783	814.6894	0.001006732	0.850244385	0.849388417	691.9877	631.45	743.42	60.54	45.41	0	18395.14783	18242.51536	0.846175868	0.850244385	152.6324696	1.336510356		0	814.6894	692.685	1	743.4172	0.746	0.254	1	0.5307		N/A		0.4693	0.076692766	0.15361281	0.233	n/a	n/a	n/a	15346.39026	0.834262948	"Milwaukee-Waukesha-West Allis, WI"
H5253_024_0	2011	4	11114.88285	809.7289	0.000197287	1.362775215	1.362506357	1103.2608	1047.78	769.01	55.48	41.61	0	11114.88285	1075.432423	1.209545748	1.362775215	10039.45042	1.379189254		0	809.7289	1103.4785	1	769.0093	0.746	0.254	1	0.5307		N/A		0.4693	0.078051617	0.152898213	0.233	n/a	n/a	n/a	7129.368062	0.64142539	"Milwaukee-Waukesha-West Allis, WI"
H5253_028_0	2011	5	12406.3984	737.5268	0.0013556	0.817445286	0.816337157	602.0705	512.41	627.69	89.66	67.25	0	12406.3984	12020.69402	0.797433267	0.817445286	385.7043769	1.441131114		0	737.5268	602.8878	1	627.6941	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	6745.381136	0.543701799	"La Crosse, WI-MN"
H5253_801_0	2011	1	20931.83445	814.606	0.001150309	0.807435008	0.806506209	656.9848	573.89	711.58	83.09	62.32	0	20931.83445	20805.11476	0.80369665	0.807435008	126.719684	1.421206811		0	814.606	657.7414	1	711.5754	0.746	0.254	1	0.5307		N/A		0.4693	0.076128202	0.153775637	0.233	n/a	n/a	n/a	18948.13378	0.905230444	"Milwaukee-Waukesha-West Allis, WI"
H5253_802_0	2011	1	59.38754423	814.5859	0.001302741	0.807435008	0.806383129	656.8683	573.86	711.65	83.01	62.26	0	59.38754423	59.02801669	0.80369665	0.807435008	0.359527535	1.421206811		0	814.5859	657.7251	1	711.6468	0.746	0.254	1	0.5307		N/A		0.4693	0.076130063	0.153775093	0.233	n/a	n/a	n/a	53.74536256	0.904993855	"Milwaukee-Waukesha-West Allis, WI"
H5253_805_0	2011	1	59.38754423	795.445	0.001302741	0.807435008	0.806383129	641.4334	539.67	669.25	101.76	76.32	0	59.38754423	59.02801669	0.80369665	0.807435008	0.359527535	1.421206811		0	795.445	642.2701	1	669.2476	0.746	0.254	1	0.5307		N/A		0.4693	0.079588652	0.152838226	0.233	n/a	n/a	n/a	29.31756608	0.493665237	n/a
H5253_807_0	2011	1	593.8754423	795.445	0.001302741	0.807435008	0.806383129	641.4334	539.68	669.26	101.75	76.31	0	593.8754423	590.2801669	0.80369665	0.807435008	3.595275349	1.421206811		0	795.445	642.2701	1	669.26	0.746	0.254	1	0.5307		N/A		0.4693	0.079588652	0.152838226	0.233	n/a	n/a	n/a	293.1756608	0.493665237	n/a
H5253_808_0	2011	1	593.8754423	795.445	0.001302741	0.807435008	0.806383129	641.4334	539.68	669.26	101.75	76.31	0	593.8754423	590.2801669	0.80369665	0.807435008	3.595275349	1.421206811		0	795.445	642.2701	1	669.26	0.746	0.254	1	0.5307		N/A		0.4693	0.079588652	0.152838226	0.233	n/a	n/a	n/a	293.1756608	0.493665237	n/a
H5253_809_0	2011	1	593.8754423	795.445	0.001302741	0.807435008	0.806383129	641.4334	539.68	669.26	101.75	76.31	0	593.8754423	590.2801669	0.80369665	0.807435008	3.595275349	1.421206811		0	795.445	642.2701	1	669.26	0.746	0.254	1	0.5307		N/A		0.4693	0.079588652	0.152838226	0.233	n/a	n/a	n/a	293.1756608	0.493665237	n/a
H5262_001_0	2011	4	89271	737.5223	0.01631079	0.902446314	0.887726702	654.7183	602.7	678.93	52.02	39.02	0	89271	85322	0.902446314	0.902446314	3949	0.902446314		0	737.5223	665.5743	1	678.9252	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	46640	0.5224541	Not in a Metro Area
H5262_003_0	2011	3	7785	737.5278	0.021413428	0.670903142	0.656536806	484.2141	420.82	640.97	63.39	47.54	0	7785	7368	0.670903142	0.670903142	417	0.670903142		0	737.5278	494.8097	1	640.9694	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	4003	0.514193963	"La Crosse, WI-MN"
H5262_004_0	2011	3	4064	737.5158	0.013569434	0.67662373	0.66744233	492.2492	413.86	620.07	78.39	58.79	0	4064	4064	0.67662373	0.67662373	0	0		0	737.5158	499.0207	1	620.0686	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	2054	0.505413386	Not in a Metro Area
H5262_005_0	2011	4	46515	737.5113	0.017041689	1.049681138	1.031792799	760.9588	685.43	664.31	75.53	56.65	0	46515	46240	1.049681138	1.049681138	275	1.049681138		0	737.5113	774.1517	1	664.3097	0.746	0.254	1	0.5307		N/A		0.4693	0.084423725	0.151735372	0.233	n/a	n/a	n/a	26329	0.566032463	Not in a Metro Area
H5291_001_0	2011	5	31237	818.9492	0.001919	0.833918	0.832317711	681.6259	601.39	722.55	80.24	60.18	0	31237	30763	0.828916	0.833918	474	1.158552021		0	818.9492	682.9364	1	722.5486	0.746	0.254	1	0.5307		N/A		0.4693	0.07561495	0.149823754	0.233	n/a	n/a	n/a	23942	0.766462849	"Denver-Aurora, CO"
H5291_801_0	2011	2	1199.99	818.6694	0.001919	0.920644	0.918877284	752.2567	633.98	689.95	118.28	88.71	0	1199.99	1199.99	0.920644	0.920644	0	0		0	818.6694	753.7031	1	689.9507	0.746	0.254	1	0.5307		N/A		0.4693	0.075467993	0.149626384	0.233	n/a	n/a	n/a	946.4	0.788673239	"Denver-Aurora, CO"
H5291_802_0	2011	2	1199.99	818.6694	0.001919	0.920644	0.918877284	752.2567	633.98	689.95	118.28	88.71	0	1199.99	1199.99	0.920644	0.920644	0	0		0	818.6694	753.7031	1	689.9507	0.746	0.254	1	0.5307		N/A		0.4693	0.075467993	0.149626384	0.233	n/a	n/a	n/a	946.4	0.788673239	"Denver-Aurora, CO"
H5291_803_0	2011	2	1199.99	818.6694	0.001919	0.920644	0.918877284	752.2567	633.98	689.95	118.28	88.71	0	1199.99	1199.99	0.920644	0.920644	0	0		0	818.6694	753.7031	1	689.9507	0.746	0.254	1	0.5307		N/A		0.4693	0.075467993	0.149626384	0.233	n/a	n/a	n/a	946.4	0.788673239	"Denver-Aurora, CO"
H5294_001_0	2011	3	5140	959.3156	0.007590844	1.15910904	1.150310424	1103.5107	974.15	846.86	129.36	97.02	0	5140	0	1.15910904	1.15910904	5140	1.15910904		0	959.3156	1111.9514	1	846.8584	0.746	0.254	1	0.5307		N/A		0.4693	0.073720536	0.192357549	0.233	n/a	n/a	n/a	3775	0.734435798	"San Antonio, TX"
H5302_003_0	2011	8	43099	817.5292	0.019	0.768858976	0.754250656	616.6219	559.75	742.13	56.87	42.65	0	43099	41849.129	0.768858976	0.768858976	1249.871	0.768858976		0	817.5292	628.5647	1	742.1273	0.746	0.254	1	0.5307		N/A		0.4693	0.080298664	0.175105713	0.233	n/a	n/a	n/a	30355.91423	0.704329897	"Atlanta-Sandy Springs-Marietta, GA"
H5302_005_0	2011	5	2021	815.5306	0.019	0.787100405	0.772145498	629.7083	569.94	738.13	59.77	44.83	0	2021	1962.391	0.787100405	0.787100405	58.609	0.787100405		0	815.5306	641.9045	1	738.1251	0.746	0.254	1	0.5307		N/A		0.4693	0.082006619	0.190342139	0.233	n/a	n/a	n/a	2021	1	"Columbus, GA-AL"
H5302_006_0	2011	8	7873	825.8074	0.019	0.813231074	0.797779683	658.8124	610.68	765.47	48.13	36.1	0	7873	7644.683	0.813231074	0.813231074	228.317	0.813231074		0	825.8074	671.5722	1	765.4745	0.746	0.254	1	0.5307		N/A		0.4693	0.079588951	0.169787541	0.233	n/a	n/a	n/a	7873	1	"Atlanta-Sandy Springs-Marietta, GA"
