bid_id	contract_year	version	opt_sup_b0016	opt_sup_b0017	opt_sup_b0018	opt_sup_b0019	opt_sup_b0020	opt_sup_c0016	opt_sup_c0017	opt_sup_c0018	opt_sup_c0019	opt_sup_c0020	opt_sup_d0016	opt_sup_d0017	opt_sup_d0018	opt_sup_d0019	opt_sup_d0020	opt_sup_d0021	opt_sup_e0016	opt_sup_e0017	opt_sup_e0018	opt_sup_e0019	opt_sup_e0020	opt_sup_e0021	opt_sup_f0016	opt_sup_f0017	opt_sup_f0018	opt_sup_f0019	opt_sup_f0020	opt_sup_f0021	opt_sup_f0030	opt_sup_f0031	opt_sup_g0016	opt_sup_g0017	opt_sup_g0018	opt_sup_g0019	opt_sup_g0020	opt_sup_g0021	opt_sup_g0030	opt_sup_g0031	opt_sup_h0016	opt_sup_h0017	opt_sup_h0018	opt_sup_h0019	opt_sup_h0020	opt_sup_h0021	opt_sup_h0030	opt_sup_h0031	opt_sup_i0016	opt_sup_i0017	opt_sup_i0018	opt_sup_i0019	opt_sup_i0020	opt_sup_i0021	opt_sup_i0030	opt_sup_i0031	opt_sup_j0016	opt_sup_j0017	opt_sup_j0018	opt_sup_j0019	opt_sup_j0020	opt_sup_j0021	opt_sup_j0030
H3832_011_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3864_002_0	2018	4	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	967.6096381					967.6096381	12924.06667
H3864_006_0	2018	8	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	687.5121113					687.5121113	12924.06667
H3864_014_0	2018	7	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	2522.270394					2522.270394	12924.06667
H3864_021_0	2018	7	1	2	3	4	5	Preventive Dental					18.0149568					18.0149568	0					0	18.0149568	0	0	0	0	18.0149568	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	2.230321188					2.230321188	23167.55084	1.792589859	22	0	0	0	0	22	348125.7333	26.93623782	909.3824242					909.3824242	12924.06667
H3864_024_0	2018	7	1	2	3	4	5	Preventive Dental					18.0149568					18.0149568	0					0	18.0149568	0	0	0	0	18.0149568	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	2.230321188					2.230321188	23167.55084	1.792589859	22	0	0	0	0	22	348125.7333	26.93623782	3060.227101					3060.227101	12924.06667
H3864_026_1	2018	7	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	221.8703129					221.8703129	12924.06667
H3864_026_2	2018	7	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	865.6240572					865.6240572	12924.06667
H3864_027_0	2018	6	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	56.4301379					56.4301379	12924.06667
H3864_028_1	2018	8	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	65.13180048					65.13180048	12924.06667
H3864_028_2	2018	8	1	2	3	4	5	Preventive Dental					25.02519076					25.02519076	0					0	25.02519076	0	0	0	0	25.02519076	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.220617228					1.220617228	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	129.8238184					129.8238184	12924.06667
H3864_029_0	2018	7	1	2	3	4	5	Preventive Dental					20.4256012					20.4256012	0					0	20.4256012	0	0	0	0	20.4256012	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.821370124					1.821370124	23167.55084	1.792589859	24	0	0	0	0	24	348125.7333	26.93623782	156.7385124					156.7385124	12924.06667
H3864_030_0	2018	4	1	2	3	4	5	Preventive Dental					20.4256012					20.4256012	0					0	20.4256012	0	0	0	0	20.4256012	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.821370124					1.821370124	23167.55084	1.792589859	24	0	0	0	0	24	348125.7333	26.93623782	40.10817153					40.10817153	12924.06667
H3864_031_1	2018	8	1	2	3	4	5	Preventive Dental					24.98627106					24.98627106	0					0	24.98627106	0	0	0	0	24.98627106	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.259824291					1.259824291	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	131.4070357					131.4070357	12924.06667
H3864_031_2	2018	8	1	2	3	4	5	Preventive Dental					25.02519076					25.02519076	0					0	25.02519076	0	0	0	0	25.02519076	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	1.220617228					1.220617228	23167.55084	1.792589859	28	0	0	0	0	28	348125.7333	26.93623782	543.0435329					543.0435329	12924.06667
H3864_032_0	2018	7	1	2	3	4	5	Preventive Dental					18.0149568					18.0149568	0					0	18.0149568	0	0	0	0	18.0149568	281218.37	21.75927881	1.75					1.75	43739.81249	3.384369148	2.230321188					2.230321188	23167.55084	1.792589859	22	0	0	0	0	22	348125.7333	26.93623782	1695.889595					1695.889595	12924.06667
H3890_001_0	2018	5	1	2	3	4	5	Dental					40.38					40.38	14.87					14.87	25.51	0	0	0	0	25.51		0	0					0		0	2.49					2.49	0	0	28	0	0	0	0	28		0	3748.885162					3748.885162	
H3890_002_0	2018	5	1	2	3	4	5	Dental					40.38					40.38	14.87					14.87	25.51	0	0	0	0	25.51		0	0					0		0	2.49					2.49	0	0	28	0	0	0	0	28		0	8951.377294					8951.377294	
H3907_002_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3907_006_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3907_029_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3907_032_0	2018	5	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_037_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3907_039_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_040_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_042_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_043_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_044_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_045_0	2018	9	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_046_0	2018	8	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_047_0	2018	7	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3907_048_0	2018	6	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3909_001_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3909_007_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3909_009_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_001_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_002_0	2018	11	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_005_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_012_0	2018	9	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_015_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_018_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_022_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_024_0	2018	11	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_032_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_033_0	2018	11	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_034_1	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_034_3	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_034_4	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_035_1	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_035_2	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3916_036_0	2018	11	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3923_013_0	2018	7	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3923_017_0	2018	7	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3924_059_3	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	4054.137684	0	0	0	0	4054.137684	31480
H3924_059_4	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	2493.254727	0	0	0	0	2493.254727	31480
H3924_059_6	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	2021.258652	0	0	0	0	2021.258652	31480
H3924_059_7	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	1430.343856	0	0	0	0	1430.343856	31480
H3924_059_8	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	1550.680207	0	0	0	0	1550.680207	31480
H3924_059_9	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	2856.533913	0	0	0	0	2856.533913	31480
H3924_060_3	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	12657.81016	0	0	0	0	12657.81016	31480
H3924_060_4	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	13271.17319	0	0	0	0	13271.17319	31480
H3924_060_6	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	5382.945309	0	0	0	0	5382.945309	31480
H3924_060_7	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	5137.137254	0	0	0	0	5137.137254	31480
H3924_060_8	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	5453.173464	0	0	0	0	5453.173464	31480
H3924_060_9	2018	5	1	2	3	4	5	Geisinger Gold Health+					30.0464525	0	0	0	0	30.0464525	0	0	0	0	0	0	30.0464525	0	0	0	0	30.0464525	569758.8439	18.09907382	4.825445174	0	0	0	0	4.825445174	85077.69362	2.702595096	3.128102327	0	0	0	0	3.128102327	541403.4625	17.19833108	38	0	0	0	0	38	1196240	38	9075.516708	0	0	0	0	9075.516708	31480
H3928_001_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3928_002_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H3930_001_0	2018	2	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H3930_002_0	2018	3	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H3930_003_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H3931_004_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_055_0	2018	2	1	2	3	4	5	DMO Dental					9.92292625					9.92292625	1.712916667					1.712916667	8.210009583	0	0	0	0	8.210009583	394580.21	7.204575847	1.86					1.86	367376.7399	6.707872113	0.93					0.93	262445.9501	4.791957897	11	0	0	0	0	11	1024402.9	18.70440586	188.1					188.1	54768
H3931_064_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus Eyewear and Hearing Aids				9.92292625	18.67292625				14.29792625	1.712916667	1.712916667				1.712916667	8.210009583	16.96000958	0	0	0	12.58500958	394580.21	7.204575847	1.86	2.69				2.275	367376.7399	6.707872113	0.93	1.35				1.14	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	5189.4	5189.4				10378.8	54768
H3931_065_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_070_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_081_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_087_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_091_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_092_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.584583333	18.33458333				13.95958333	1.244583333	1.244583333				1.244583333	8.34	17.09	0	0	0	12.715	394580.21	7.204575847	1.77	2.6				2.185	367376.7399	6.707872113	0.89	1.31				1.1	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	2436	2436				4872	54768
H3931_093_0	2018	4	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				7.450002	16.200002				11.825002	1.35	1.35				1.35	6.100002	14.850002	0	0	0	10.475002	394580.21	7.204575847	1.27	2.1				1.685	367376.7399	6.707872113	0.63	1.05				0.84	262445.9501	4.791957897	8	18	0	0	0	13	1024402.9	18.70440586	1665.9	1665.9				3331.8	54768
H3931_094_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus Hearing Aids				9.852916667	12.35291667				11.10291667	1.212916667	1.212916667				1.212916667	8.64	11.14	0	0	0	9.89	394580.21	7.204575847	2.24	2.57				2.405	367376.7399	6.707872113	1.12	1.29				1.205	262445.9501	4.791957897	12	15	0	0	0	13.5	1024402.9	18.70440586	4201.2	4201.2				8402.4	54768
H3931_095_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.38875	18.13875				13.76375	1.31875	1.31875				1.31875	8.07	16.82	0	0	0	12.445	394580.21	7.204575847	1.95	2.78				2.365	367376.7399	6.707872113	0.98	1.4				1.19	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	397.8	397.8				795.6	54768
H3931_096_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_097_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_098_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_099_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_100_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_101_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_102_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_104_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_105_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_106_0	2018	6	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				10.05584425	18.80584425				14.43084425	1.175833333	1.175833333				1.175833333	8.880010917	17.63001092	0	0	0	13.25501092	394580.21	7.204575847	2.08	2.91				2.495	367376.7399	6.707872113	1.04	1.46				1.25	262445.9501	4.791957897	12	22	0	0	0	17	1024402.9	18.70440586	1062.9	1062.9				2125.8	54768
H3931_107_0	2018	8	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.633995	18.383995				14.008995	1.192916667	1.192916667				1.192916667	8.441078333	17.19107833	0	0	0	12.81607833	394580.21	7.204575847	1.71	2.54				2.125	367376.7399	6.707872113	0.85	1.27				1.06	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	7919.1	7919.1				15838.2	54768
H3931_108_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.633995	18.383995				14.008995	1.192916667	1.192916667				1.192916667	8.441078333	17.19107833	0	0	0	12.81607833	394580.21	7.204575847	1.71	2.54				2.125	367376.7399	6.707872113	0.85	1.27				1.06	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	1362.6	1362.6				2725.2	54768
H3931_109_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.633995	18.383995				14.008995	1.192916667	1.192916667				1.192916667	8.441078333	17.19107833	0	0	0	12.81607833	394580.21	7.204575847	1.71	2.54				2.125	367376.7399	6.707872113	0.85	1.27				1.06	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	2456.1	2456.1				4912.2	54768
H3931_110_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.633995	18.383995				14.008995	1.192916667	1.192916667				1.192916667	8.441078333	17.19107833	0	0	0	12.81607833	394580.21	7.204575847	1.71	2.54				2.125	367376.7399	6.707872113	0.85	1.27				1.06	262445.9501	4.791957897	11	21	0	0	0	16	1024402.9	18.70440586	561.6	561.6				1123.2	54768
H3931_112_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_115_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				9.852916667	18.60291667				14.22791667	1.212916667	1.212916667				1.212916667	8.64	17.39	0	0	0	13.015	394580.21	7.204575847	2.24	3.07				2.655	367376.7399	6.707872113	1.12	1.54				1.33	262445.9501	4.791957897	12	22	0	0	0	17	1024402.9	18.70440586	926.1	926.1				1852.2	54768
H3931_116_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_118_0	2018	3	1	2	3	4	5	DMO Dental	DMO Dental Plus EyeWear and Hearing Aids				8.120416667	16.87041667				12.49541667	1.280416667	1.280416667				1.280416667	6.84	15.59	0	0	0	11.215	394580.21	7.204575847	1.44	2.27				1.855	367376.7399	6.707872113	0.72	1.14				0.93	262445.9501	4.791957897	9	19	0	0	0	14	1024402.9	18.70440586	239.4	239.4				478.8	54768
H3931_119_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
H3931_120_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	394580.21	7.204575847						0	367376.7399	6.707872113						0	262445.9501	4.791957897	0	0	0	0	0	0	1024402.9	18.70440586						0	54768
