bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H6169_053_0	2012	3	3675	899.5414	0.0079	1.035449369	1.027269319	924.0713	915.77	891.46	8.3	5.53	0	3675	3675	1.035449369	1.035449369	0	0		0	899.5414	931.4296	1	891.4605	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.07897126	0.179402509	0.224	n/a	n/a	n/a	751.6949477	0.204542843	n/a
H6169_054_0	2012	5	2075	802.1423	0.0079	0.968262599	0.960613324	770.5486	761.49	792.71	9.06	6.04	0	2075	2075	0.968262599	0.968262599	0	0		0	802.1423	776.6844	1	792.7123	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.082854738	0.183019009	0.224	n/a	n/a	n/a	644.1729003	0.310444771	n/a
H6169_056_0	2012	5	2075	799.5596	0.0079	1.084659778	1.076090965	860.3989	907.11	842.97	0	0	43.41	2075	2075	1.084659778	1.084659778	0	0		0	799.5596	867.2502	1	842.9678	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081883783	0.190164275	0.224	n/a	n/a	n/a	1502.368348	0.724032939	Not in a Metro Area
H6169_057_0	2012	4	2075	899.5414	0.0079	1.035449369	1.027269319	924.0713	931.15	906.43	0	0	6.89	2075	2075	1.035449369	1.035449369	0	0		0	899.5414	931.4296	1	906.4322	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.07897126	0.179402509	0.224	n/a	n/a	n/a	424.4263991	0.204542843	n/a
H6169_801_0	2012	4	100	798.6122	0	0.970895091	0.970895091	775.3686	761.38	784.2	13.99	9.33	0	100	100	0.970895091	0.970895091	0	0		0	798.6122	775.3686	1	784.2042	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.083488907	0.18380063	0.224	n/a	n/a	n/a	41.19915058	0.411991506	n/a
H6169_802_0	2012	4	100	798.6122	0	0.970895091	0.970895091	775.3686	761.38	784.2	13.99	9.33	0	100	100	0.970895091	0.970895091	0	0		0	798.6122	775.3686	1	784.2042	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.083488907	0.18380063	0.224	n/a	n/a	n/a	41.19915058	0.411991506	n/a
H6169_803_0	2012	4	100	798.6122	0	0.970895091	0.970895091	775.3686	761.38	784.2	13.99	9.33	0	100	100	0.970895091	0.970895091	0	0		0	798.6122	775.3686	1	784.2042	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.083488907	0.18380063	0.224	n/a	n/a	n/a	41.19915058	0.411991506	n/a
H6178_001_0	2012	9	17115.12596	813.2815	0.0124	1.15122315	1.136947983	924.6587	869.13	764.44	55.53	40.72	0	17115.12596	806.3895248	1.15122315	1.15122315	16308.73644	1.15122315		0	813.2815	936.2684	1	764.4413	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.08077759	0.173584964	0.224	n/a	n/a	n/a	5189.462282	0.30320912	n/a
H6181_007_0	2012	7	10309.26326	1012.6126	0.002083146	1.094392189	1.09211241	1105.8868	959.3	878.39	146.59	107.5	0	10309.26326	802.9886313	0.900681339	1.094392189	9506.274632	1.110754815		0	1012.6126	1108.1953	1	878.3894	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.056986274	0.148606453	0.224	n/a	n/a	n/a	10309.26326	1	"New York-White Plains-Wayne, NY-NJ"
H6181_009_0	2012	7	9093.855072	1002.199	0.014949046	0.837169923	0.824655032	826.4685	630.31	764.33	196.16	143.85	0	9093.855072	7124.191719	0.787210529	0.837169923	1969.663353	1.017871008		0	1002.199	839.0109	1	764.3317	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.056986274	0.148606453	0.224	n/a	n/a	n/a	9093.855072	1	"New York-White Plains-Wayne, NY-NJ"
H6264_001_0	2012	5	18376	1042.1901	0.0109	0.848748408	0.83949705	874.9155	736.44	877.24	138.48	101.55	0	18376	16184	0.82086843	0.848748408	2192	1.054592184		0	1042.1901	884.5572	1	877.2395	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.057258529	0.148578567	0.224	n/a	n/a	n/a	17824	0.969960818	"New York-White Plains-Wayne, NY-NJ"
H6264_002_0	2012	5	75779	1042.1963	0.0018	1.032248401	1.030390354	1073.8691	911.66	884.77	162.21	118.95	0	75779	0	1.032248401	1.032248401	75779	1.032248401		0	1042.1963	1075.8055	1	884.7715	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.057258128	0.148578608	0.224	n/a	n/a	n/a	73506	0.970004883	"New York-White Plains-Wayne, NY-NJ"
H6328_001_0	2012	8	15318.45614	949.7149	0.001920549	0.888464851	0.886758511	842.1678	700.79	790.28	141.38	103.68	0	15318.45614	15162.68328	0.888464851	0.888464851	155.7728511	0.888464851		0	949.7149	843.7883	1	790.2828	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	15318.45614	1	"Fort Worth-Arlington, TX"
H6328_002_0	2012	6	18022.91599	949.7149	0.006749693	0.83883432	0.833172446	791.2763	646.27	775.67	145.01	106.34	0	18022.91599	17845.67114	0.839022505	0.83883432	177.2448426	0.819887174		0	949.7149	796.6535	1	775.6738	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	18022.91599	1	"Fort Worth-Arlington, TX"
H6328_003_0	2012	5	15322.10959	949.7149	0.015492861	0.747807083	0.736221412	699.2004	580.66	788.7	118.54	86.93	0	15322.10959	15176.43997	0.745559377	0.747807083	145.6696206	0.981982033		0	949.7149	710.2035	1	788.703	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	15322.10959	1	"Fort Worth-Arlington, TX"
H6328_005_0	2012	5	468	949.7149	0.005305551	0.863649586	0.859067449	815.8692	738.39	859.53	77.48	56.82	0	468	447.168157	0.863649586	0.863649586	20.83184304	0.863649586		0	949.7149	820.2209	1	859.5251	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	468	1	"Fort Worth-Arlington, TX"
H6328_006_0	2012	4	1497	949.7149	0.009429476	0.793320701	0.785840103	746.3241	694.4	883.64	51.92	38.07	0	1497	1486.158631	0.793320701	0.793320701	10.84136905	0.793320701		0	949.7149	753.4285	1	883.6403	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	1497	1	"Fort Worth-Arlington, TX"
H6328_801_0	2012	5	315	949.7149	0.016529483	0.825035418	0.811398009	770.5968	664.04	818.39	106.56	78.14	0	315	312.7005	0.825035418	0.825035418	2.2995	0.825035418		0	949.7149	783.5484	1	818.39	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	315	1	"Fort Worth-Arlington, TX"
H6328_802_0	2012	2	315	949.7149	0.016529483	0.825035418	0.811398009	770.5968	664.04	818.39	106.56	78.14	0	315	312.7005	0.825035418	0.825035418	2.2995	0.825035418		0	949.7149	783.5484	1	818.39	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	315	1	"Fort Worth-Arlington, TX"
H6328_803_0	2012	2	315	949.7149	0.016529483	0.825035418	0.811398009	770.5968	664.04	818.39	106.56	78.14	0	315	312.7005	0.825035418	0.825035418	2.2995	0.825035418		0	949.7149	783.5484	1	818.39	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	315	1	"Fort Worth-Arlington, TX"
H6328_804_0	2012	2	315	949.7149	0.016529483	0.825035418	0.811398009	770.5968	664.04	818.39	106.56	78.14	0	315	312.7005	0.825035418	0.825035418	2.2995	0.825035418		0	949.7149	783.5484	1	818.39	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.082448762	0.192927592	0.224	n/a	n/a	n/a	315	1	"Fort Worth-Arlington, TX"
H6411_002_0	2012	7	28472.22872	781.0875	0.002413	0.903894	0.901712904	704.3166	627.55	695.95	76.77	51.18	0	28472.22872	27131.25569	0.891037	0.903894	1340.973029	1.164023434		0	781.0875	706.0203	1	695.9532	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.079913505	0.190496179	0.224	n/a	n/a	n/a	12646.0096	0.444152431	n/a
H6411_007_0	2012	6	44473.68151	746.7412	0.002413	0.781881	0.779994321	582.4539	509.81	653.61	72.64	48.43	0	44473.68151	41766.5632	0.762421	0.781881	2707.118305	1.082118089		0	746.7412	583.8628	1	653.6073	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.079332625	0.174244121	0.224	n/a	n/a	n/a	33626.44212	0.756097561	Not in a Metro Area
H6411_008_0	2012	4	8868	752.209	0.002413	0.713079	0.71135834	535.0901	469.03	659.34	66.06	44.04	0	8868	8868	0.713079	0.713079	0	0		0	752.209	536.3844	1	659.3442	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.079404786	0.176218394	0.224	n/a	n/a	n/a	5648.292403	0.63692968	Not in a Metro Area
H6528_001_0	2012	8	7335.493575	775.5202	0.009465523	0.979804109	0.970529751	752.6654	693.44	714.5	59.23	43.44	0	7335.493575	6518.213391	0.925709861	0.979804109	817.2801842	1.411232475		0	775.5202	759.8579	1	714.4964	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.083920692	0.185990165	0.224	n/a	n/a	n/a	3341.387971	0.455509631	n/a
H6528_005_0	2012	5	6817.645428	831.0988	0.009586133	0.894694659	0.886117998	736.4516	663.07	748.29	73.38	53.81	0	6817.645428	6597.009654	0.894694659	0.894694659	220.6357744	0.894694659		0	831.0988	743.5797	1	748.2863	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.085435739	0.186605139	0.224	n/a	n/a	n/a	3113.088947	0.456622302	n/a
H6528_006_0	2012	5	8197.237146	812.4613	0.009586133	0.791287172	0.783701788	636.7274	595.85	760.3	40.88	29.98	0	8197.237146	7776.86601	0.791287172	0.791287172	420.3711357	0.791287172		0	812.4613	642.8902	1	760.302	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.081064734	0.179380784	0.224	n/a	n/a	n/a	6149.433562	0.750183684	"Atlanta-Sandy Springs-Marietta, GA"
H6528_007_0	2012	5	6527.382426	805.2279	0.009586133	0.759307395	0.752028573	605.5544	585.85	779.03	19.7	14.45	0	6527.382426	6203.327979	0.759307395	0.759307395	324.0544467	0.759307395		0	805.2279	611.4155	1	779.0263	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.080704898	0.187536504	0.224	n/a	n/a	n/a	2222.901848	0.34055027	n/a
H6528_009_0	2012	7	1061.246117	798.5613	0.003410468	1.714451639	1.708604557	1364.4254	1273.79	745.51	90.64	66.47	0	1061.246117	0	1.714451639	1.714451639	1061.246117	1.714451639		0	798.5613	1369.0947	1	745.5148	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.083844068	0.185922056	0.224	n/a	n/a	n/a	273.31224	0.257538978	n/a
H6528_010_0	2012	6	1738.522578	805.4819	0.011506574	1.246972494	1.232624113	992.8564	859.19	697.04	133.67	98.02	0	1738.522578	1738.522578	1.246972494	1.246972494	0	0		0	805.4819	1004.4137	1	697.0414	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.083874867	0.185949565	0.224	n/a	n/a	n/a	664.3726368	0.382147833	n/a
H6528_011_0	2012	6	2114.239764	798.5613	0.004695326	1.126682213	1.121392072	895.5003	802.6	715.72	92.9	68.13	0	2114.239764	0	1.126682213	1.126682213	2114.239764	1.126682213		0	798.5613	899.7248	1	715.7176	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.083844068	0.185922056	0.224	n/a	n/a	n/a	544.4991471	0.257538978	n/a
H6528_012_0	2012	7	986.3275954	828.6825	0.003410468	1.754722923	1.748738497	1449.149	1334.78	763.28	114.37	83.87	0	986.3275954	0	1.754722923	1.754722923	986.3275954	1.754722923		0	828.6825	1454.1082	1	763.2816	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.085300401	0.187311559	0.224	n/a	n/a	n/a	477.4482049	0.484066559	n/a
H6528_013_0	2012	6	1615.791819	831.0988	0.011506574	1.321139288	1.305937501	1085.3631	922.77	706.6	162.59	119.23	0	1615.791819	1615.791819	1.321139288	1.321139288	0	0		0	831.0988	1097.9973	1	706.5958	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.085435739	0.186605139	0.224	n/a	n/a	n/a	737.8065794	0.456622302	n/a
H6528_014_0	2012	6	1964.985302	828.6825	0.004695326	1.101509355	1.096337409	908.5156	806.74	735.85	101.78	74.64	0	1964.985302	0	1.101509355	1.101509355	1964.985302	1.101509355		0	828.6825	912.8015	1	735.8501	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.085300401	0.187311559	0.224	n/a	n/a	n/a	951.1836734	0.484066559	n/a
H6528_015_0	2012	7	7309.305207	812.2427	0.003410468	1.622456125	1.616922791	1313.3338	1203.04	744.03	110.29	80.88	0	7309.305207	0	1.622456125	1.622456125	7309.305207	1.622456125		0	812.2427	1317.8282	1	744.0306	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.080965465	0.18087309	0.224	n/a	n/a	n/a	5074.869246	0.69430255	"Atlanta-Sandy Springs-Marietta, GA"
H6528_016_0	2012	6	13015.60629	812.4613	0.011506574	1.227238375	1.213117067	985.6107	838.26	691	147.35	108.06	0	13015.60629	13015.60629	1.227238375	1.227238375	0	0		0	812.4613	997.0837	1	690.9968	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.081064734	0.179380784	0.224	n/a	n/a	n/a	9764.095479	0.750183684	"Atlanta-Sandy Springs-Marietta, GA"
H6528_017_0	2012	6	1028.196008	812.2427	0.004695326	1.126081414	1.120794094	910.3569	803.11	716.55	107.25	78.65	0	1028.196008	0	1.126081414	1.126081414	1028.196008	1.126081414		0	812.2427	914.6515	1	716.5545	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.080965465	0.18087309	0.224	n/a	n/a	n/a	713.8791108	0.69430255	"Atlanta-Sandy Springs-Marietta, GA"
H6528_018_0	2012	7	6908.422049	802.7995	0.003410468	1.65719005	1.651538258	1325.8541	1219.47	738.38	106.38	78.01	0	6908.422049	0	1.65719005	1.65719005	6908.422049	1.65719005		0	802.7995	1330.3913	1	738.3843	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.080883882	0.188738596	0.224	n/a	n/a	n/a	2068.823236	0.299463933	n/a
H6528_019_0	2012	6	12301.75768	805.2279	0.011506574	1.193816937	1.180080194	950.2335	809.08	685.61	141.15	103.51	0	12301.75768	12301.75768	1.193816937	1.193816937	0	0		0	805.2279	961.2947	1	685.6144	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.080704898	0.187536504	0.224	n/a	n/a	n/a	4189.366902	0.34055027	n/a
H6528_020_0	2012	7	971.8039916	802.7995	0.004695326	1.123788587	1.118512033	897.9409	808.34	722.69	89.6	65.71	0	971.8039916	0	1.123788587	1.123788587	971.8039916	1.123788587		0	802.7995	902.1769	1	722.6923	0.74	0.26	1	3	Low	0.733333333	0.52532		N/A		0.47468	0.080883882	0.188738596	0.224	n/a	n/a	n/a	291.0202452	0.299463933	n/a
H6609_001_0	2012	9	39416.54466	745.6395	0.001423	0.8014	0.800259608	596.7052	545.39	681.52	51.32	34.21	0	39416.54466	38724.88523	0.797914	0.8014	691.659432	0.996575463		0	745.6395	597.5555	1	681.5163	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.088755775	0.144741802	0.224	n/a	n/a	n/a	17191.44456	0.436147935	n/a
H6609_002_0	2012	6	2568.000005	742.4265	0.001423	0.661412	0.660470811	490.3511	454.17	687.65	36.18	24.12	0	2568.000005	2568.000005	0.661412	0.661412	0	0		0	742.4265	491.0498	1	687.6458	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.088755775	0.144741802	0.224	n/a	n/a	n/a	1018.259193	0.396518377	n/a
H6609_003_0	2012	9	21759.35849	799.9551	0.001423	0.870322	0.869083532	695.2278	658.17	757.32	37.06	24.71	0	21759.35849	21368.90459	0.863361	0.870322	390.453898	1.251286169		0	799.9551	696.2186	1	757.315	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.083246379	0.155727996	0.224	n/a	n/a	n/a	11765.15472	0.540694006	"Omaha-Council Bluffs, NE-IA"
H6609_004_0	2012	7	3023.999999	804.1214	0.001423	0.775501	0.774397462	622.7096	563.27	727.37	59.44	39.63	0	3023.999999	3023.999999	0.775501	0.775501	0	0		0	804.1214	623.597	1	727.3655	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.082902621	0.157890126	0.224	n/a	n/a	n/a	2000.826977	0.661649133	"Omaha-Council Bluffs, NE-IA"
H6609_005_0	2012	9	265147.9525	802.4504	0.001423	0.77	0.76890429	617.0075	567.58	738.17	49.43	32.95	0	265147.9525	263734.1532	0.767819	0.77	1413.799262	1.176849971		0	802.4504	617.8868	1	738.1673	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.080930652	0.140705009	0.224	n/a	n/a	n/a	146414.5241	0.552199339	"Minneapolis-St. Paul-Bloomington, MN"
H6609_006_0	2012	8	32787.63277	797.2895	0.001423	0.600597	0.59974235	478.1683	437.48	729.45	40.69	27.13	0	32787.63277	32787.63277	0.600597	0.600597	0	0		0	797.2895	478.8497	1	729.4466	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081081386	0.142588712	0.224	n/a	n/a	n/a	14749.54648	0.449850911	n/a
H6609_009_0	2012	6	24169.91297	820.8677	0.001423	0.790032	0.788907784	647.5889	574.29	727.96	73.3	48.87	0	24169.91297	23371.04282	0.774403	0.790032	798.870145	1.247260287		0	820.8677	648.5117	1	727.9558	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.085804307	0.166817633	0.224	n/a	n/a	n/a	20437.79405	0.845588235	"Boise City-Nampa, ID"
H6609_011_0	2012	6	23647.91209	748.6296	0.001423	0.79	0.78887583	590.5758	546.34	692.56	44.24	29.49	0	23647.91209	23561.28963	0.788617	0.79	86.622456	1.166175706		0	748.6296	591.4174	1	692.5551	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.085804307	0.166817633	0.224	n/a	n/a	n/a	9571.153846	0.404735683	n/a
H6609_012_0	2012	4	9823.023528	783.4153	0.001423	0.664974	0.664027742	520.2095	467.52	704.07	52.69	35.13	0	9823.023528	9823.023528	0.664974	0.664974	0	0		0	783.4153	520.9508	1	704.067	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.085804307	0.166817633	0.224	n/a	n/a	n/a	4172.611764	0.424778761	n/a
H6609_013_0	2012	8	116371.6536	811.0594	0.001423	0.8582	0.856978781	695.0607	642.78	750.05	52.28	34.85	0	116371.6536	115120.3163	0.853538	0.8582	1251.337308	1.287093881		0	811.0594	696.0512	1	750.0536	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.073698623	0.142059192	0.224	n/a	n/a	n/a	63017.6024	0.541520211	"Seattle-Bellevue-Everett, WA"
H6609_015_0	2012	7	37151.00105	810.9831	0.001423	0.88	0.87874776	712.6496	648.66	738.16	63.99	42.66	0	37151.00105	36655.71434	0.876144	0.88	495.286706	1.165379019		0	810.9831	713.6652	1	738.164	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.078323191	0.143553295	0.224	n/a	n/a	n/a	28727.68101	0.77326802	"Portland-Vancouver-Hillsboro, OR-WA"
H6609_017_0	2012	7	17218.23056	728.494	0.001423	0.820427	0.819259532	596.8257	570.17	695.96	26.66	17.77	0	17218.23056	17016.12085	0.80762	0.820427	202.10971	1.89868029		0	728.494	597.6762	1	695.9577	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.091994033	0.152317881	0.224	n/a	n/a	n/a	7875.603217	0.457399103	n/a
H6609_019_0	2012	8	1344.000004	751.3482	0.001423	0.782763	0.781649128	587.2907	548.39	701.58	38.9	25.93	0	1344.000004	1322.205682	0.758571	0.782763	21.794322	2.250429664		0	751.3482	588.1276	1	701.5808	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.088755775	0.144741802	0.224	n/a	n/a	n/a	783.309808	0.582819796	Not in a Metro Area
H6609_021_0	2012	6	62956.89761	734.0842	0.001423	0.806704	0.80555606	591.346	573.37	711.77	17.98	11.99	0	62956.89761	62509.35011	0.801431	0.806704	447.547494	1.543188524		0	734.0842	592.1887	1	711.7692	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081833114	0.151455864	0.224	n/a	n/a	n/a	39294.89883	0.624155578	Not in a Metro Area
H6609_022_0	2012	8	15108.34911	811.1936	0.001423	0.808301	0.807150788	654.7556	605.79	750.53	48.97	32.65	0	15108.34911	14700.02077	0.7872	0.808301	408.328336	1.56794737		0	811.1936	655.6886	1	750.5289	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.080819392	0.139290424	0.224	n/a	n/a	n/a	9529.569065	0.630748535	"Minneapolis-St. Paul-Bloomington, MN"
H6609_023_0	2012	7	1416.000003	789.2717	0.001423	0.855092	0.853875204	673.9395	635.25	743.96	38.69	25.79	0	1416.000003	1391.970161	0.848484	0.855092	24.029842	1.23787183		0	789.2717	674.8999	1	743.9612	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.083947884	0.151506491	0.224	n/a	n/a	n/a	556.701801	0.393150989	n/a
H6609_024_0	2012	4	1631.999999	726.3955	0.001423	0.6972	0.696207884	505.7223	466.65	670.27	39.07	26.05	0	1631.999999	1627.437156	0.696351	0.6972	4.562843	1.000014308		0	726.3955	506.443	1	670.2739	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.091994033	0.152317881	0.224	n/a	n/a	n/a	900.413793	0.551724138	"Fargo, ND-MN"
H6609_028_0	2012	9	5844.000001	735.0424	0.001423	0.807978	0.806828247	593.053	595.09	737.57	0	0	2.53	5844.000001	5559.701095	0.801145	0.807978	284.298906	0.941602987		0	735.0424	593.8981	1	737.5671	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081833114	0.151455864	0.224	n/a	n/a	n/a	3827.210112	0.654895638	Not in a Metro Area
H6609_029_0	2012	6	27133.8866	742.3865	0.001423	0.849322	0.848113415	629.6279	599.25	706.57	30.38	20.25	0	27133.8866	26850.6821	0.838046	0.849322	283.204503	1.918402075		0	742.3865	630.5252	1	706.5682	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.09272508	0.150683315	0.224	n/a	n/a	n/a	10474.94227	0.386046512	n/a
H6609_038_0	2012	6	6096	732.35	0.001423	0.853008	0.85179417	623.8115	571.06	670.42	52.75	35.17	0	6096	6043.418759	0.840922	0.853008	52.581241	2.242110991		0	732.35	624.7004	1	670.4202	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.085804307	0.166817633	0.224	n/a	n/a	n/a	6096	1	Not in a Metro Area
H6609_051_0	2012	7	10440	821.1484	0.001423	0.8083	0.807149789	662.7898	627.7	777.67	35.09	23.39	0	10440	10342.33009	0.808668	0.8083	97.669907	0.76933224		0	821.1484	663.7343	1	777.6747	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.080428247	0.134147089	0.224	n/a	n/a	n/a	9701.627249	0.929274641	"Minneapolis-St. Paul-Bloomington, MN"
H6609_801_0	2012	5	472162.9998	817.7283	0.001423	0.932842	0.931514566	761.7258	762.31	818.36	0	0	0.63	472162.9998	472162.9998	0.932842	0.932842	0	0		0	817.7283	762.8113	1	818.3554	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081056017	0.166878655	0.224	n/a	n/a	n/a	52325.36535	0.110820554	n/a
H6609_802_0	2012	6	1969191	811.4021	0.001423	0.982182	0.980784355	795.8105	815.09	831.06	0	0	19.66	1969191	1969191	0.982182	0.982182	0	0		0	811.4021	796.9445	1	831.0593	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.081207178	0.175778162	0.224	n/a	n/a	n/a	347758.8558	0.17659986	n/a
H6609_803_0	2012	6	5231.646606	806.003	0.001423	0.932823	0.931495593	750.7882	749.09	804.18	1.7	1.13	0	5231.646606	5231.646606	0.932841	0.932823	0	0		0	806.003	751.8581	1	804.1799	0.74	0.26	1	3	New contract under existing parent org	0.666666667	0.52532		N/A		0.47468	0.080534777	0.14512961	0.224	n/a	n/a	n/a	1093.345302	0.208986842	n/a
